id,title,runtime,rating_cat,genre_cat,popularity_cat,budget_cat,budget_efficiency,budget_efficiency_cat,age,score,is_acclaimed,is_panned,director_age_in_movie,director_experience,director_is_acclaimed,director_is_panned,director_budget_efficiency,star_age_in_movie,star_experience,star_is_acclaimed,star_is_panned,star_budget_efficiency
4653,Transcendence,119.0,PG-13,Action,very-high,very-high,1.03039258,mid,10,6.2,False,False,53.0,0,False,False,0.0,35.0,27,True,False,2.1625367345540445
4654,Endless Love,104.0,PG-13,Drama,mid,mid,1.73590865,mid,10,6.3,False,False,38.0,1,False,False,1.3686129333333332,27.0,0,False,False,0.0
4655,Before I Go to Sleep,92.0,R,Drama,high,mid,0.8031716363636363,low,10,6.4,False,False,42.0,0,False,False,0.0,33.0,16,True,True,1.8757429951547688
4656,The Good Lie,110.0,PG-13,Biography,mid,mid,0.16981725,low,10,7.4,True,False,46.0,0,False,False,0.0,51.0,11,False,True,2.492719009887161
4657,Deliver Us from Evil,118.0,R,Action,high,high,2.9312605,mid,10,6.2,False,False,48.0,3,False,False,6.851343780921053,25.0,4,True,False,1.6055846089155368
4658,The Raid 2,150.0,R,Action,very-high,low,1.4593146666666668,mid,10,8.0,True,False,34.0,1,True,False,8.316835454545455,47.0,1,True,False,8.316835454545455
4659,Taken 3,108.0,PG-13,Action,very-high,high,6.801648770833333,high,10,6.0,False,False,49.0,3,False,False,4.593102025925925,38.0,14,True,True,3.2825345641617707
4660,Pompeii,105.0,PG-13,Action,very-high,very-high,1.17831631,mid,10,5.5,False,False,49.0,9,False,True,2.856195677759648,46.0,0,False,False,0.0
4661,Ride Along,99.0,PG-13,Action,very-high,mid,6.17875608,high,10,6.2,False,False,44.0,5,False,True,4.587167482,31.0,7,False,True,4.102494645186549
4662,That Awkward Moment,94.0,R,Comedy,high,low,5.705017875,high,10,6.1,False,False,34.0,0,False,False,0.0,62.0,6,False,True,4.501670663073592
4663,The Homesman,122.0,R,Drama,mid,mid,0.2387138125,low,10,6.6,False,False,68.0,1,True,False,0.8030241333333333,28.0,11,True,True,2.167525362609209
4664,"Men, Women & Children",119.0,R,Comedy,mid,mid,0.10661925,low,10,6.7,False,False,37.0,5,True,False,5.152285120974359,45.0,0,False,False,0.0
4665,Let's Be Cops,104.0,R,Action,very-high,mid,8.130879470588235,high,10,6.4,False,False,42.0,3,False,True,1.629285580668693,27.0,0,False,False,0.0
4666,A Most Violent Year,125.0,R,Action,high,mid,0.6003535,low,10,7.0,False,False,41.0,2,False,False,3.543375674603175,68.0,1,True,False,2.9963862727272725
4667,The Loft,108.0,R,Other,high,mid,0.7871715714285714,low,10,6.3,False,False,52.0,0,False,False,0.0,18.0,3,False,True,0.8257232596296297
4668,A Most Wanted Man,122.0,R,Crime,high,mid,2.4155678,mid,10,6.8,False,False,59.0,1,False,False,3.39381405,36.0,6,True,False,1.7346470894576722
4669,Clown,100.0,R,Horror,mid,low,2.9210686666666668,mid,10,5.7,False,False,33.0,0,False,False,0.0,35.0,0,False,False,0.0
4670,The Signal,97.0,PG-13,Drama,high,low,0.6489055,low,10,6.1,False,False,32.0,0,False,False,0.0,42.0,0,False,False,0.0
4671,The Hundred-Foot Journey,122.0,PG,Comedy,high,mid,4.068838772727273,high,10,7.3,False,False,68.0,8,True,False,2.6241112075403707,47.0,5,False,True,2.467328738923077
4672,Beyond the Lights,116.0,PG-13,Drama,mid,low,2.0883895714285714,mid,10,6.9,False,False,45.0,2,False,False,2.5092228136363635,39.0,1,False,False,1.5236307339449542
4673,Maps to the Stars,111.0,R,Comedy,mid,mid,0.3007289333333333,low,10,6.2,False,False,71.0,10,True,True,1.0587611309438063,25.0,8,True,False,1.1154872382759131
4674,If I Stay,107.0,PG-13,Drama,very-high,mid,7.115894818181818,high,10,6.7,False,False,52.0,0,False,False,0.0,69.0,1,False,False,2.826355933333333
4675,Still Alice,101.0,PG-13,Drama,very-high,low,8.955839,high,10,7.5,True,False,62.0,0,False,False,0.0,31.0,8,True,False,1.1154872382759131
4676,3 Days to Kill,117.0,PG-13,Action,high,mid,1.9021510714285716,mid,10,6.2,False,False,46.0,5,False,True,1.9867789247220844,54.0,21,True,False,3.1029332701250603
4677,Love & Mercy,121.0,PG-13,Biography,mid,mid,2.8641776,mid,10,7.4,True,False,59.0,0,False,False,0.0,17.0,19,True,False,1.7288864605052254
4678,Big Eyes,106.0,PG-13,Biography,high,mid,2.9253166,mid,10,7.0,False,False,56.0,16,True,False,3.541915936147741,54.0,5,False,False,2.941577294908841
4679,Addicted,106.0,R,Drama,mid,low,3.5068628,high,10,5.1,False,True,33.0,1,False,True,3.4571330555555555,59.0,0,False,False,0.0
4680,The Water Diviner,111.0,R,Drama,high,mid,1.6967252,mid,10,7.0,False,False,50.0,0,False,False,0.0,48.0,11,True,True,1.938089863503477
4681,Selma,128.0,PG-13,Biography,high,mid,3.3393954,high,10,7.5,True,False,42.0,0,False,False,0.0,40.0,0,False,False,0.0
4682,Veronica Mars,107.0,PG-13,Crime,high,low,0.5808971666666667,low,10,6.8,False,False,49.0,0,False,False,0.0,42.0,5,True,True,3.183116226925351
4683,Million Dollar Arm,124.0,PG,Biography,mid,mid,1.5393382,mid,10,7.0,False,False,47.0,2,False,False,1.153946075,50.0,0,False,False,0.0
4684,The One I Love,91.0,R,Comedy,mid,low,5.96933,high,10,7.1,False,False,31.0,0,False,False,0.0,38.0,1,False,False,10.0
4685,Jersey Boys,134.0,R,Biography,mid,high,1.691175325,mid,10,6.8,False,False,84.0,26,True,False,3.246538860649232,34.0,0,False,False,0.0
4686,Draft Day,110.0,PG-13,Drama,high,mid,1.19296796,mid,10,6.8,False,False,68.0,13,True,True,4.811293890834891,43.0,21,True,False,3.1029332701250603
4687,And So It Goes,94.0,PG-13,Comedy,mid,mid,1.4121748333333333,mid,10,5.8,False,False,67.0,14,True,True,2.7256915775605512,38.0,17,True,False,3.613438973793475
4688,A Haunted House 2,86.0,R,Comedy,mid,low,6.339679,high,10,4.7,False,True,39.0,1,False,True,10.0,39.0,4,False,True,3.81452191965602
4689,The Gambler,111.0,R,Crime,high,mid,1.57123968,mid,10,6.1,False,False,42.0,1,True,False,5.180654548387097,59.0,16,True,True,2.9477991603702014
4690,Cake,102.0,R,Drama,mid,low,0.3476928571428571,low,10,6.4,False,False,44.0,1,False,False,2.5413107647058824,70.0,10,False,False,2.5858413670008358
4691,"I, Frankenstein",92.0,PG-13,Action,high,very-high,1.1815566,mid,10,5.1,False,True,43.0,0,False,False,0.0,42.0,4,True,False,5.075166020741759
4692,Muppets Most Wanted,107.0,PG,Adventure,mid,high,1.60766226,mid,10,6.4,False,False,42.0,1,False,False,3.6707608222222223,43.0,2,False,False,1.5531055155405404
4693,Pawn Sacrifice,115.0,PG-13,Biography,mid,mid,0.2936062631578947,low,10,7.0,False,False,62.0,9,True,False,2.8066559372941846,45.0,7,True,False,2.7986345013554703
4694,Left Behind,110.0,PG-13,Action,mid,mid,1.7128685,mid,10,3.1,False,True,68.0,0,False,False,0.0,46.0,38,True,True,2.163112774211048
4695,"Alexander and the Terrible, Horrible, No Good, Very Bad Day",81.0,PG,Comedy,mid,mid,3.5947910357142856,high,10,6.2,False,False,49.0,3,False,False,2.642535962962963,53.0,13,True,True,4.278370179362881
4696,St. Vincent,102.0,PG-13,Comedy,high,mid,4.218248769230769,high,10,7.2,False,False,44.0,0,False,False,0.0,39.0,13,True,False,3.900865033101146
4697,The Legend of Hercules,99.0,PG-13,Action,high,very-high,0.8754207428571429,low,10,4.2,False,True,55.0,14,False,True,1.5894865893786192,50.0,0,False,False,0.0
4698,Step Up All in,112.0,PG-13,Drama,mid,high,1.914792133333333,mid,10,6.0,False,False,38.0,0,False,False,0.0,52.0,0,False,False,0.0
4699,God's Not Dead,113.0,PG,Drama,mid,low,10.0,high,10,4.7,False,True,41.0,0,False,False,0.0,64.0,0,False,False,0.0
4700,Winter's Tale,118.0,PG-13,Drama,high,very-high,0.5133371833333333,low,10,6.2,False,False,52.0,0,False,False,0.0,29.0,12,True,False,1.5801041460117875
4701,Mr. Peabody & Sherman,92.0,PG,Animation,high,very-high,1.9013657862068964,mid,10,6.8,False,False,52.0,4,False,True,2.010022802850877,27.0,0,False,False,0.0
4702,Tammy,97.0,R,Comedy,mid,mid,5.0187716,high,10,4.9,False,True,41.0,0,False,False,0.0,21.0,0,False,False,0.0
4703,A Long Way Down,96.0,R,Comedy,mid,mid,0.6048285,low,10,6.4,False,False,53.0,0,False,False,0.0,38.0,11,False,False,2.137968365615993
4704,The Rover,103.0,R,Action,mid,mid,0.20916725,low,10,6.4,False,False,42.0,0,False,False,0.0,47.0,4,True,False,1.953890691666667
4705,Lost River,95.0,R,Drama,mid,low,0.30775,low,10,5.7,False,False,34.0,0,False,False,0.0,44.0,0,False,False,0.0
4706,Magic in the Moonlight,97.0,PG-13,Comedy,high,mid,3.0374619642857144,high,10,6.5,False,False,79.0,29,True,False,1.8000635588690646,61.0,4,True,True,3.580915806060606
4707,The Quiet Ones,98.0,PG-13,Horror,mid,low,10.0,high,10,5.1,False,True,45.0,0,False,False,0.0,47.0,0,False,False,0.0
4708,Barefoot,90.0,PG-13,Comedy,mid,low,0.0025118333333333,low,10,6.6,False,False,49.0,5,False,False,1.358267894230769,39.0,3,False,False,2.7080663925925923
4709,No Good Deed,84.0,PG-13,Other,mid,mid,4.115394696969697,high,10,5.6,False,False,52.0,0,False,False,0.0,54.0,0,False,False,0.0
4710,Serena,109.0,R,Drama,mid,high,0.1697376333333333,low,10,5.4,False,True,54.0,1,False,False,0.5369534375,53.0,5,True,False,5.900380508850234
4711,The Duke of Burgundy,104.0,Unrated,Drama,mid,low,0.185147,low,10,6.5,False,False,41.0,0,False,False,0.0,27.0,0,False,False,0.0
4712,Wish I Was Here,106.0,R,Comedy,mid,low,0.9451293333333334,low,10,6.7,False,False,39.0,1,True,False,10.0,44.0,3,True,False,4.296279654444445
4713,Get on Up,139.0,PG-13,Biography,mid,high,1.1149657,mid,10,6.9,False,False,45.0,1,True,False,8.66556448,39.0,1,True,False,2.436767525
4714,Suffragette,106.0,PG-13,Drama,mid,mid,2.283721142857143,mid,10,6.9,False,False,44.0,0,False,False,0.0,46.0,1,False,False,3.479580266666667
4715,Ouija,89.0,PG-13,Horror,high,low,10.0,high,10,4.5,False,True,36.0,0,False,False,0.0,39.0,0,False,False,0.0
4716,Heaven Is for Real,99.0,PG,Biography,mid,mid,8.498559333333333,high,10,5.8,False,False,65.0,3,False,False,2.8298322857142857,38.0,2,False,True,0.3554499448051947
4717,While We're Young,97.0,R,Comedy,mid,mid,1.8117839,mid,10,6.3,False,False,45.0,2,False,False,3.8443848,29.0,21,False,True,3.038376894450159
4718,Think Like a Man Too,106.0,PG-13,Comedy,mid,mid,2.9242261666666667,mid,10,5.8,False,False,44.0,5,False,True,4.587167482,21.0,0,False,False,0.0
4719,Planes: Fire & Rescue,83.0,PG,Animation,mid,high,2.93931574,mid,10,6.0,False,False,49.0,0,False,False,0.0,51.0,1,False,False,2.3907398
4720,Top Five,102.0,R,Comedy,mid,mid,2.176455916666667,mid,10,6.4,False,False,49.0,1,False,False,1.0971728409090908,49.0,6,False,True,2.5964830587002674
4721,99 Homes,112.0,R,Drama,mid,low,0.228529,low,10,7.1,False,False,39.0,0,False,False,0.0,35.0,1,False,False,3.2953507086956524
4722,Black or White,121.0,PG-13,Drama,mid,low,2.4259963333333334,mid,10,6.6,False,False,56.0,4,True,True,1.3465192694444446,42.0,21,True,False,3.1029332701250603
4723,Laggies,99.0,R,Comedy,mid,low,0.4758308,low,10,6.4,False,False,49.0,1,False,False,10.0,49.0,6,True,False,3.2893239613546803
4724,Mad Max: Fury Road,120.0,R,Action,very-high,very-high,2.504391666666667,mid,9,8.1,True,False,70.0,9,True,True,2.981095110537652,31.0,5,True,False,3.383717227209216
4725,Avengers: Age of Ultron,141.0,PG-13,Action,very-high,very-high,5.61123816,high,9,7.3,False,False,51.0,2,True,False,3.970380738053613,59.0,15,True,False,2.7066906485481965
4726,Crimson Peak,119.0,R,Drama,very-high,high,1.3578149454545454,mid,9,6.5,False,False,51.0,8,True,False,1.9444508851632945,29.0,2,False,False,3.066897248333333
4727,Furious 7,137.0,PG-13,Action,very-high,very-high,7.975481047368421,high,9,7.1,False,False,38.0,6,True,False,6.99463755,38.0,11,False,False,3.0273244588993564
4728,The Hateful Eight,168.0,R,Crime,very-high,high,3.556367659090909,high,9,7.8,True,False,52.0,8,True,False,4.516764398894812,50.0,11,False,True,1.4782689850744932
4729,Ant-Man,117.0,PG-13,Action,very-high,very-high,3.9947074230769233,high,9,7.3,False,False,51.0,4,False,False,4.123676314985016,26.0,5,False,False,2.699278735
4730,Fifty Shades of Grey,125.0,R,Drama,very-high,high,10.0,high,9,4.1,False,True,48.0,0,False,False,0.0,48.0,0,False,False,0.0
4731,Sicario,121.0,R,Action,very-high,high,2.8290814666666666,mid,9,7.6,True,False,48.0,2,True,False,1.849493253836317,67.0,1,False,False,0.8341831142857142
4732,The Witch,92.0,R,Drama,very-high,low,10.0,high,9,6.9,False,False,32.0,0,False,False,0.0,46.0,0,False,False,0.0
4733,The Big Short,130.0,R,Biography,very-high,mid,4.765745357142857,high,9,7.8,True,False,47.0,5,False,False,2.578115095480106,26.0,18,True,False,2.2138889728889968
4734,Jurassic World,124.0,PG-13,Action,very-high,very-high,10.0,high,9,7.0,False,False,39.0,1,False,False,5.899598666666667,32.0,2,True,False,6.17506502254902
4735,The Revenant,156.0,R,Action,very-high,very-high,3.947781503703704,high,9,8.0,True,False,52.0,4,True,False,6.042192779722222,19.0,18,True,False,3.745365415506168
4736,The Martian,144.0,PG-13,Adventure,very-high,very-high,5.834837481481482,high,9,8.0,True,False,78.0,20,True,True,1.9872248000156565,41.0,19,True,False,1.8879004732749995
4737,Room,118.0,R,Drama,very-high,mid,2.723212153846154,mid,9,8.1,True,False,49.0,0,False,False,0.0,36.0,0,False,False,0.0
4738,Inside Out,95.0,PG,Animation,very-high,very-high,4.907702965714286,high,9,8.1,True,False,47.0,2,True,False,4.620751574658385,41.0,1,True,False,6.496154347826087
4739,Spotlight,129.0,R,Biography,very-high,mid,4.9345127,high,9,8.1,True,False,49.0,2,True,False,7.27468975,45.0,0,False,False,0.0
4740,American Ultra,96.0,R,Action,high,mid,0.9736562142857142,low,9,6.1,False,False,38.0,1,False,False,8.56098875,26.0,6,True,False,4.387062772897657
4741,The Man from U.N.C.L.E.,116.0,PG-13,Action,very-high,very-high,1.42726812,mid,9,7.3,False,False,47.0,4,True,True,2.926757041555556,44.0,3,False,True,2.2792190781481483
4742,Terminator Genisys,126.0,PG-13,Action,very-high,very-high,2.842603464516129,mid,9,6.3,False,False,56.0,1,False,False,3.792842,48.0,25,True,True,3.3122035248693598
4743,Cinderella,105.0,PG,Drama,very-high,very-high,5.709035063157895,high,9,6.9,False,False,55.0,9,True,False,1.6173441771768973,32.0,0,False,False,0.0
4744,Star Wars: Episode VII - The Force Awakens,138.0,PG-13,Action,very-high,very-high,8.447027346938775,high,9,7.8,True,False,49.0,4,True,False,3.2223674393859647,32.0,0,False,False,0.0
4745,Spectre,148.0,PG-13,Action,very-high,very-high,3.594618444897959,high,9,6.8,False,False,50.0,6,True,False,3.708789991887644,68.0,7,True,False,2.665655142774491
4746,Legend,132.0,R,Biography,very-high,high,1.432433133333333,mid,9,6.9,False,False,54.0,4,True,True,1.5860861588365949,26.0,5,True,False,3.383717227209216
4747,Chappie,120.0,R,Action,very-high,high,2.098201816326531,mid,9,6.8,False,False,36.0,2,True,False,4.758905833333333,23.0,1,True,False,7.029631666666667
4748,Knock Knock,99.0,R,Drama,high,low,2.2268412,mid,9,4.9,False,True,43.0,4,False,True,6.509013209803921,47.0,22,True,False,2.7310621943673894
4749,In the Heart of the Sea,122.0,PG-13,Action,very-high,very-high,0.93920758,low,9,6.9,False,False,61.0,20,True,True,3.6580274394390377,38.0,3,False,True,2.5240678314529914
4750,The Bronze,100.0,R,Comedy,mid,low,0.1759474285714285,low,9,6.1,False,False,52.0,0,False,False,0.0,42.0,0,False,False,0.0
4751,The Intern,121.0,PG-13,Comedy,very-high,high,5.558990628571428,high,9,7.1,False,False,66.0,4,False,False,3.415129630829832,51.0,35,True,True,1.4991305489548756
4752,The Hunger Games: Mockingjay - Part 2,137.0,PG-13,Action,very-high,very-high,4.11465085625,high,9,6.6,False,False,44.0,5,True,False,4.397963189033199,32.0,5,True,False,6.5852833514461535
4753,Everest,121.0,PG-13,Action,very-high,high,3.698683345454546,high,9,7.1,False,False,49.0,2,False,False,3.0067230186885245,35.0,0,False,False,0.0
4754,Blackhat,133.0,R,Action,high,very-high,0.2807436714285714,low,9,5.4,False,True,72.0,10,True,False,1.6292721373657737,72.0,3,False,True,2.5240678314529914
4755,Spy,120.0,R,Action,very-high,very-high,3.6256341384615385,high,9,7.0,False,False,53.0,2,False,False,7.110283200894454,25.0,1,False,True,5.0187716
4756,Fantastic Four,100.0,PG-13,Action,very-high,very-high,1.3990240083333334,mid,9,4.2,False,True,31.0,1,False,False,10.0,46.0,3,True,False,5.488265261538461
4757,Mission: Impossible - Rogue Nation,131.0,PG-13,Action,very-high,very-high,4.55144424,high,9,7.4,True,False,47.0,2,False,False,2.596032723039216,32.0,29,True,True,4.10945192260942
4758,The Visit,94.0,PG-13,Horror,very-high,low,10.0,high,9,6.2,False,False,45.0,9,True,True,3.528118986201669,45.0,0,False,False,0.0
4759,Vacation,99.0,R,Adventure,very-high,high,3.458974870967742,high,9,6.1,False,False,30.0,0,False,False,0.0,28.0,0,False,False,0.0
4760,Creed,133.0,PG-13,Drama,very-high,high,4.959073742857143,high,9,7.6,True,False,29.0,1,True,False,10.0,53.0,1,True,False,10.0
4761,The Age of Adaline,112.0,PG-13,Drama,very-high,mid,2.62653104,mid,9,7.2,False,False,32.0,0,False,False,0.0,17.0,0,False,False,0.0
4762,Black Mass,123.0,R,Biography,very-high,high,1.882559962264151,mid,9,6.9,False,False,45.0,2,False,False,3.7420562662337664,41.0,28,True,False,2.1221030147485425
4763,Focus,105.0,R,Comedy,very-high,high,3.1689214171656688,high,9,6.6,False,False,46.0,2,True,False,2.249316046923077,28.0,16,True,True,3.642202201317724
4764,Home,94.0,PG,Animation,high,very-high,2.8595674592592597,mid,9,6.6,False,False,84.0,1,False,False,4.247448625,28.0,0,False,False,0.0
4765,Jupiter Ascending,127.0,PG-13,Action,very-high,very-high,1.0448166079545456,mid,9,5.3,False,True,50.0,5,True,False,3.365011943460317,52.0,6,False,False,5.605206933333332
4766,I Saw the Light,123.0,R,Biography,low,mid,0.1359971538461538,low,9,5.8,False,False,52.0,0,False,False,0.0,47.0,0,False,False,0.0
4767,Minions,91.0,PG,Animation,very-high,very-high,10.0,high,9,6.4,False,False,44.0,0,False,False,0.0,42.0,17,True,True,3.744907067976862
4768,Pitch Perfect 2,115.0,PG-13,Comedy,very-high,mid,9.901519965517242,high,9,6.4,False,False,41.0,0,False,False,0.0,35.0,2,False,False,5.521683308235295
4769,San Andreas,114.0,PG-13,Action,very-high,very-high,4.309007563636364,high,9,6.1,False,False,37.0,1,False,False,4.243801139240507,34.0,13,False,True,2.2692852146696314
4770,Trainwreck,125.0,R,Comedy,very-high,high,4.022736942857143,high,9,6.2,False,False,48.0,4,False,False,4.40697640970696,51.0,0,False,False,0.0
4771,Tomorrowland,130.0,PG,Action,very-high,very-high,1.1001877263157895,mid,9,6.4,False,False,58.0,4,True,False,4.036434703242129,30.0,18,True,False,2.996340031512044
4772,Bridge of Spies,142.0,PG-13,Drama,very-high,high,4.1369587,high,9,7.6,True,False,69.0,23,True,False,5.524937545935407,43.0,32,True,False,4.695883771802704
4773,The Danish Girl,119.0,R,Biography,very-high,mid,4.279434866666667,high,9,7.1,False,False,43.0,3,True,False,5.883973638251366,34.0,1,True,False,8.248445866666666
4774,The Divergent Series: Insurgent,119.0,PG-13,Action,very-high,very-high,2.7000229727272727,mid,9,6.2,False,False,47.0,4,False,False,2.673450131165099,54.0,2,True,False,6.699328341176471
4775,Straight Outta Compton,147.0,R,Biography,very-high,mid,7.201249678571428,high,9,7.8,True,False,46.0,7,True,False,3.158010539343259,59.0,0,False,False,0.0
4776,Carol,118.0,R,Drama,very-high,mid,3.4128927966101696,high,9,7.2,False,False,54.0,4,True,False,1.600301987962963,33.0,9,True,False,2.7368453226744567
4777,No Escape,103.0,R,Action,high,mid,3.359189629629629,high,9,6.8,False,False,43.0,3,False,False,6.030852066666667,24.0,0,False,False,0.0
4778,The Boy Next Door,91.0,R,Other,mid,low,10.0,high,9,4.7,False,True,66.0,9,False,True,2.642025321208393,24.0,9,False,True,2.0907621642138188
4779,Southpaw,124.0,R,Action,very-high,high,3.065694233333333,high,9,7.4,True,False,50.0,9,True,False,1.8123327643497529,46.0,13,True,False,3.145864032980534
4780,Maze Runner: The Scorch Trials,131.0,PG-13,Action,very-high,very-high,5.119607475409836,high,9,6.3,False,False,35.0,1,False,False,10.0,36.0,2,False,False,5.0231635
4781,The Last Witch Hunter,106.0,PG-13,Action,high,very-high,1.6326323333333332,mid,9,6.0,False,False,45.0,2,False,False,1.8287873096153848,46.0,11,False,False,3.0273244588993564
4782,Green Room,95.0,R,Horror,very-high,low,0.7538428,low,9,7.0,False,False,39.0,1,False,False,2.3650309523809523,35.0,2,False,False,0.9023345333333332
4783,Burnt,101.0,R,Comedy,very-high,mid,1.83033715,mid,9,6.6,False,False,59.0,2,False,False,1.7533454066666667,24.0,7,True,True,5.568801784358525
4784,The Good Dinosaur,93.0,PG,Animation,very-high,very-high,1.661038355,mid,9,6.7,False,False,38.0,0,False,False,0.0,48.0,1,False,False,0.9124833333333332
4785,The Gift,108.0,R,Drama,very-high,low,10.0,high,9,7.0,False,False,41.0,0,False,False,0.0,26.0,9,True,True,2.4638164065406816
4786,Point Break,114.0,PG-13,Action,high,very-high,1.2735115333333331,mid,9,5.3,False,True,42.0,1,False,False,1.4620207,40.0,0,False,False,0.0
4787,Get Hard,100.0,R,Comedy,very-high,high,2.792786325,mid,9,6.0,False,False,41.0,0,False,False,0.0,50.0,15,True,True,2.14178512946995
4788,Hitman: Agent 47,96.0,R,Action,high,high,2.3527901714285715,mid,9,5.7,False,False,35.0,0,False,False,0.0,46.0,0,False,False,0.0
4789,Entourage,104.0,R,Comedy,high,high,1.6421134666666666,mid,9,6.6,False,False,47.0,0,False,False,0.0,38.0,0,False,False,0.0
4790,Steve Jobs,122.0,R,Biography,very-high,high,1.1480624333333334,mid,9,7.2,False,False,59.0,7,True,False,4.094902088730159,48.0,3,False,True,2.118898008888889
4791,Scouts Guide to the Zombie Apocalypse,93.0,R,Action,mid,mid,1.0758030666666667,mid,9,6.3,False,False,40.0,0,False,False,0.0,34.0,0,False,False,0.0
4792,Hardcore Henry,96.0,R,Action,high,low,8.405281,high,9,6.7,False,False,32.0,0,False,False,0.0,39.0,1,True,False,7.029631666666667
4793,Joy,124.0,PG-13,Biography,very-high,very-high,1.68556765,mid,9,6.6,False,False,57.0,7,True,False,4.683913926292517,38.0,5,True,False,6.5852833514461535
4794,Masterminds,95.0,PG-13,Biography,high,mid,1.18698796,mid,9,5.8,False,False,36.0,3,False,False,4.282573161904762,19.0,1,True,False,10.0
4795,Brooklyn,117.0,PG-13,Drama,very-high,mid,5.672923181818182,high,9,7.5,True,False,46.0,1,False,False,1.035043,42.0,4,False,False,1.0379825615530305
4796,Self/less,117.0,PG-13,Action,high,mid,1.2233521538461538,mid,9,6.5,False,False,54.0,4,True,False,2.114274785588236,25.0,7,False,False,4.257314793255361
4797,Ted 2,115.0,R,Comedy,very-high,very-high,3.174464794117647,high,9,6.3,False,False,42.0,2,False,False,6.08987195,46.0,18,True,True,2.999634810487798
4798,Pan,111.0,PG,Adventure,high,very-high,0.8559221333333333,low,9,5.7,False,False,43.0,5,True,False,2.6346768016256155,21.0,0,False,False,0.0
4799,Pixels,105.0,PG-13,Action,very-high,very-high,2.782668284090909,mid,9,5.5,False,False,57.0,12,True,True,5.025729035770934,39.0,25,True,True,2.8311533269801505
4800,Demolition,101.0,R,Comedy,high,mid,0.436646,low,9,7.0,False,False,52.0,3,True,False,4.778095282539683,44.0,13,True,False,3.145864032980534
4801,Macbeth,113.0,R,Drama,high,mid,1.0881378,mid,9,6.6,False,False,41.0,1,False,False,0.6746935,13.0,3,False,True,2.118898008888889
4802,Daddy's Home,96.0,PG-13,Comedy,very-high,high,4.85572274,high,9,6.2,False,False,46.0,3,False,False,1.458232562740184,49.0,15,True,True,2.14178512946995
4803,Run All Night,114.0,R,Action,very-high,high,1.43123288,mid,9,6.6,False,False,41.0,3,False,True,3.5663375527777776,35.0,17,True,True,3.48909133347636
4804,Mr. Right,95.0,R,Action,high,low,0.075949375,low,9,6.4,False,False,39.0,0,False,False,0.0,38.0,2,False,False,5.521683308235295
4805,Magic Mike XXL,115.0,R,Comedy,high,mid,7.960341689189189,high,9,5.6,False,False,47.0,0,False,False,0.0,48.0,6,False,False,5.605206933333332
4806,The DUFF,101.0,PG-13,Comedy,high,low,5.142322823529412,high,9,6.5,False,False,41.0,0,False,False,0.0,63.0,0,False,False,0.0
4807,Trumbo,124.0,R,Biography,high,mid,0.7620016666666667,low,9,7.5,True,False,58.0,8,False,False,4.186544908026097,30.0,0,False,False,0.0
4808,Hotel Transylvania 2,89.0,PG,Animation,very-high,very-high,5.935,high,9,6.7,False,False,45.0,1,False,False,4.216183564705882,35.0,25,True,True,2.8311533269801505
4809,The Longest Ride,123.0,PG-13,Drama,high,high,1.8513180882352944,mid,9,7.1,False,False,46.0,4,False,False,3.0263699546875,27.0,0,False,False,0.0
4810,Victor Frankenstein,110.0,PG-13,Drama,high,very-high,0.5265738153846153,low,9,6.0,False,False,52.0,3,True,False,1.365329049902534,59.0,9,True,False,6.371433190676844
4811,Insidious: Chapter 3,97.0,PG-13,Horror,high,mid,10.0,high,9,6.1,False,False,38.0,0,False,False,0.0,49.0,4,False,False,2.1104516376984126
4812,Goosebumps,103.0,PG,Adventure,high,high,2.7286452413793105,mid,9,6.3,False,False,45.0,2,False,True,2.149772503571429,29.0,10,True,True,2.6825118761245426
4813,Aloha,105.0,PG-13,Comedy,high,high,0.70946,low,9,5.4,False,True,58.0,5,True,False,2.562533096052287,26.0,7,True,True,5.568801784358525
4814,Baahubali: The Beginning,159.0,Unrated,Action,very-high,mid,1.3618016450325383,mid,9,8.0,True,False,42.0,0,False,False,0.0,52.0,0,False,False,0.0
4815,The Wedding Ringer,101.0,R,Comedy,high,mid,3.46956,high,9,6.6,False,False,40.0,0,False,False,0.0,46.0,1,False,False,2.9242261666666667
4816,Sisters,118.0,R,Comedy,high,high,3.500368433333333,high,9,6.0,False,False,45.0,1,False,False,6.785319176470588,40.0,1,True,False,6.496154347826087
4817,Secret in Their Eyes,111.0,PG-13,Crime,mid,mid,1.7874353846153843,mid,9,6.3,False,False,89.0,1,False,False,0.490792,36.0,3,True,False,3.719716519047619
4818,Irrational Man,95.0,R,Comedy,high,mid,2.4900985454545457,mid,9,6.6,False,False,80.0,30,True,False,1.8413101723829528,36.0,10,True,False,1.812521790586373
4819,Wild Card,92.0,R,Action,high,high,0.2246254666666666,low,9,5.6,False,False,54.0,7,False,True,2.4246870003473746,44.0,14,False,True,1.9460127280876367
4820,Paper Towns,109.0,PG-13,Adventure,high,mid,7.126025,high,9,6.2,False,False,34.0,1,False,False,1.9225692,38.0,0,False,False,0.0
4821,The Lady in the Van,104.0,PG-13,Biography,mid,low,6.897947833333333,high,9,6.7,False,False,59.0,4,False,False,1.1404728209180357,41.0,4,False,False,4.514226630681818
4822,The SpongeBob Movie: Sponge Out of Water,92.0,PG,Animation,high,very-high,4.394405837837838,high,9,6.0,False,False,47.0,0,False,False,0.0,48.0,1,False,False,4.702237566666667
