id,title,rating,genre,runtime,age,popularity,score,is_acclaimed,is_panned,budget_efficiency,is_blockbuster,is_indie,director_age_in_movie,director_experience,director_is_acclaimed,director_is_panned,director_budget_efficiency,star_age_in_movie,star_experience,star_is_acclaimed,star_is_panned,star_budget_efficiency
3067,Beyond the Sea,PG-13,Biography,medium,20,mid,6.7,False,False,low,False,False,45.0,0,False,False,0.0,45.0,9,True,False,2.788238000746146
3068,Eulogy,R,Comedy,medium,20,low,6.5,False,False,low,False,True,36.0,0,False,False,0.0,47.0,0,False,False,0.0
3069,The Big Bounce,PG-13,Comedy,short,20,mid,4.9,False,True,low,False,False,62.0,1,False,False,1.8722904666666667,36.0,0,False,False,0.0
3070,Veer-Zaara,Unrated,Drama,long,20,high,7.8,True,False,low,False,True,72.0,0,False,False,0.0,39.0,1,True,False,1.5112729333333332
3071,Little Black Book,PG-13,Comedy,medium,20,mid,5.3,False,True,low,False,False,45.0,0,False,False,0.0,27.0,1,False,False,2.2308671
3072,Laws of Attraction,PG-13,Comedy,medium,20,mid,5.9,False,False,low,False,False,47.0,3,False,False,2.1972536666666667,51.0,7,False,False,2.8683679598965597
3073,Maria Full of Grace,R,Crime,medium,20,mid,7.4,True,False,high,False,True,36.0,0,False,False,0.0,23.0,0,False,False,0.0
3074,Vera Drake,R,Crime,long,20,mid,7.6,True,False,mid,False,False,61.0,2,True,False,1.6489044444444443,48.0,0,False,False,0.0
3075,It's All Gone Pete Tong,R,Biography,medium,20,mid,7.3,False,False,low,False,True,31.0,0,False,False,0.0,40.0,0,False,False,0.0
3076,Catch That Kid,PG,Action,medium,20,low,5.2,False,True,mid,False,False,34.0,0,False,False,0.0,14.0,0,False,False,0.0
3077,Tae Guk Gi: The Brotherhood of War,R,Action,long,20,mid,8.0,True,False,high,False,False,42.0,0,False,False,0.0,32.0,0,False,False,0.0
3078,She Hate Me,R,Comedy,long,20,low,5.3,False,True,low,False,True,47.0,13,True,True,2.5281807252150412,26.0,0,False,False,0.0
3079,Welcome to Mooseport,PG-13,Comedy,medium,20,mid,5.2,False,True,low,False,False,50.0,6,False,True,2.0283484447008546,74.0,14,True,True,1.91423447109981
3080,Clifford's Really Big Movie,G,Animation,short,20,low,5.4,False,True,high,False,True,31.0,0,False,False,0.0,56.0,3,False,True,1.5986213466666666
3081,Harry Potter and the Goblet of Fire,PG-13,Adventure,long,19,very-high,7.7,True,False,high,True,False,63.0,5,True,False,3.2126050249350646,16.0,3,True,False,7.661773311897435
3082,The 40-Year-Old Virgin,R,Comedy,medium,19,very-high,7.1,False,False,high,False,False,38.0,0,False,False,0.0,43.0,0,False,False,0.0
3083,Memoirs of a Geisha,PG-13,Drama,long,19,very-high,7.3,False,False,mid,False,False,45.0,1,False,False,6.817260711111111,26.0,0,False,False,0.0
3084,Pride & Prejudice,PG,Drama,long,19,very-high,7.8,True,False,high,False,False,33.0,0,False,False,0.0,20.0,0,False,False,0.0
3085,Batman Begins,PG-13,Action,long,19,very-high,8.2,True,False,mid,True,False,35.0,3,True,False,5.001008468599034,31.0,5,True,False,1.525527651904762
3086,Brokeback Mountain,R,Drama,long,19,very-high,7.7,True,False,high,False,False,51.0,6,True,False,4.599759526884934,25.0,4,True,False,0.8533718441025642
3087,Sin City,R,Crime,long,19,very-high,8.0,True,False,high,False,False,48.0,0,False,False,0.0,53.0,8,False,True,0.5421037407661977
3088,Charlie and the Chocolate Factory,PG,Adventure,medium,19,very-high,6.6,False,False,high,True,False,47.0,10,True,False,3.8630478583492063,42.0,16,True,False,1.8094499174788772
3089,V for Vendetta,R,Action,long,19,very-high,8.1,True,False,mid,False,False,38.0,0,False,False,0.0,45.0,0,False,False,0.0
3090,"The Chronicles of Narnia: The Lion, the Witch and the Wardrobe",PG,Adventure,long,19,very-high,6.9,False,False,high,True,False,39.0,2,True,False,7.161313566666667,45.0,2,False,False,2.344193
3091,Wedding Crashers,R,Comedy,medium,19,very-high,6.9,False,False,high,False,False,36.0,2,False,False,0.995365245,37.0,1,False,True,0.136171
3092,War of the Worlds,PG-13,Adventure,medium,19,very-high,6.5,False,False,high,True,False,59.0,17,True,False,6.273970555480469,43.0,20,True,True,4.6133975777150455
3093,Kingdom of Heaven,R,Action,long,19,very-high,7.2,False,False,mid,True,False,68.0,12,True,False,1.9198872651680352,28.0,0,False,False,0.0
3094,Constantine,R,Action,long,19,very-high,7.0,False,False,mid,False,False,34.0,0,False,False,0.0,41.0,14,True,False,3.0309705808974643
3095,Star Wars: Episode III - Revenge of the Sith,PG-13,Action,long,19,very-high,7.5,True,False,high,True,False,61.0,2,False,False,7.308098595652174,24.0,3,True,False,2.3537202699946325
3096,King Kong,PG-13,Action,long,19,very-high,7.2,False,False,mid,True,False,44.0,6,True,False,5.2203205476702506,37.0,2,True,False,3.2728395854166665
3097,The Hitchhiker's Guide to the Galaxy,PG,Adventure,medium,19,very-high,6.7,False,False,mid,False,False,33.0,0,False,False,0.0,34.0,0,False,False,0.0
3098,Fantastic Four,PG-13,Action,medium,19,very-high,5.7,False,False,high,False,False,35.0,2,False,True,4.636096893333333,32.0,0,False,False,0.0
3099,Serenity,PG-13,Action,medium,19,very-high,7.8,True,False,mid,False,False,41.0,0,False,False,0.0,34.0,0,False,False,0.0
3100,Mr. & Mrs. Smith,PG-13,Action,long,19,very-high,6.5,False,False,high,True,False,40.0,3,True,False,4.996606055555556,42.0,10,True,False,2.1383717573375103
3101,The Island,PG-13,Action,long,19,very-high,6.8,False,False,mid,True,False,40.0,5,True,False,4.235275895986504,21.0,3,False,False,1.343198002777778
3102,Waiting...,R,Comedy,medium,19,high,6.7,False,False,high,False,True,32.0,0,False,False,0.0,29.0,1,False,False,7.6550966
3103,Match Point,R,Drama,long,19,very-high,7.6,True,False,high,False,False,70.0,22,True,False,0.8882036570874131,21.0,3,False,False,1.343198002777778
3104,Hostel,R,Horror,medium,19,very-high,5.9,False,False,high,False,True,33.0,1,False,False,10.0,27.0,0,False,False,0.0
3105,Sky High,PG,Adventure,medium,19,high,6.2,False,False,mid,False,False,35.0,1,False,False,5.4669855882352945,54.0,15,True,False,1.6627028039837393
3106,Assault on Precinct 13,R,Action,medium,19,high,6.3,False,False,mid,False,False,39.0,0,False,False,0.0,35.0,11,True,False,2.0318909149981965
3107,Madagascar,PG,Animation,short,19,very-high,6.9,False,False,high,False,False,44.0,1,False,False,1.6357891714285715,40.0,4,False,True,1.503905982336116
3108,Hard Candy,R,Drama,medium,19,very-high,7.1,False,False,high,False,True,36.0,0,False,False,0.0,32.0,0,False,False,0.0
3109,The Sisterhood of the Traveling Pants,PG,Comedy,medium,19,high,6.5,False,False,mid,False,False,48.0,2,False,False,0.4112930833333333,22.0,0,False,False,0.0
3110,The Longest Yard,PG-13,Comedy,medium,19,very-high,6.4,False,False,mid,False,False,43.0,5,False,True,1.9958740229413068,39.0,11,False,True,3.3658794295563736
3111,Red Eye,PG-13,Other,short,19,very-high,6.5,False,False,high,False,False,66.0,11,True,True,4.534548927465127,27.0,0,False,False,0.0
3112,House of Wax,R,Horror,medium,19,very-high,5.4,False,True,mid,False,False,31.0,0,False,False,0.0,24.0,0,False,False,0.0
3113,Four Brothers,R,Action,medium,19,very-high,6.8,False,False,mid,False,False,37.0,6,True,False,3.104530325007785,34.0,5,True,False,1.7901453129554656
3114,The Dukes of Hazzard,PG-13,Comedy,medium,19,high,5.1,False,True,mid,False,False,37.0,2,False,False,4.303576333333333,29.0,0,False,False,0.0
3115,The Interpreter,PG-13,Crime,long,19,very-high,6.4,False,False,mid,False,False,71.0,7,True,True,3.9910148451139498,38.0,8,True,True,2.5966284116987177
3116,Walk the Line,PG-13,Biography,long,19,very-high,7.8,True,False,high,False,False,42.0,4,False,False,2.251713153869048,31.0,4,False,False,1.0406137745975377
3117,Lords of Dogtown,PG-13,Biography,medium,19,high,7.1,False,False,low,False,False,50.0,1,False,False,5.06448,26.0,4,False,True,1.1870351196500868
3118,Munich,R,Action,long,19,very-high,7.5,True,False,mid,False,False,59.0,17,True,False,6.273970555480469,37.0,1,False,False,1.7904026642335766
3119,Kiss Kiss Bang Bang,R,Comedy,medium,19,very-high,7.5,True,False,mid,False,False,44.0,0,False,False,0.0,40.0,6,True,False,0.6910742191436251
3120,The Constant Gardener,R,Drama,long,19,very-high,7.4,True,False,high,False,False,50.0,0,False,False,0.0,43.0,7,True,True,1.5768710198253686
3121,The Pacifier,PG,Action,medium,19,high,5.6,False,False,high,False,False,41.0,3,False,True,3.907776911967129,38.0,4,False,False,2.9386853055137845
3122,A History of Violence,R,Drama,medium,19,very-high,7.4,True,False,mid,False,False,62.0,8,True,False,1.0408056681576543,47.0,1,False,False,1.08040622
3123,The Devil's Rejects,R,Horror,medium,19,high,6.8,False,False,mid,False,True,40.0,1,False,False,2.404220714285714,66.0,1,False,False,2.404220714285714
3124,Hitch,PG-13,Comedy,medium,19,very-high,6.6,False,False,high,False,False,50.0,4,False,False,3.1258411750696764,37.0,10,False,True,3.3423788169020083
3125,Mirrormask,PG,Adventure,medium,19,mid,6.8,False,False,low,False,True,42.0,0,False,False,0.0,21.0,0,False,False,0.0
3126,Rent,PG-13,Drama,long,19,mid,6.9,False,False,low,False,False,47.0,9,True,False,6.250422994283273,34.0,2,False,False,3.6905437430555557
3127,Robots,PG,Animation,medium,19,very-high,6.3,False,False,high,False,False,48.0,1,True,False,6.495883661016949,34.0,5,True,True,2.544384972639752
3128,Jarhead,R,Action,long,19,very-high,7.0,False,False,mid,False,False,40.0,2,True,False,6.1312592375,25.0,4,True,False,0.8533718441025642
3129,Into the Blue,PG-13,Action,medium,19,high,5.9,False,False,low,False,False,44.0,2,False,False,1.8037192723076922,32.0,3,False,True,1.2801943853070175
3130,Saw II,R,Horror,medium,19,very-high,6.6,False,False,high,False,True,26.0,0,False,False,0.0,36.0,0,False,False,0.0
3131,Flightplan,PG-13,Drama,medium,19,very-high,6.3,False,False,high,False,False,37.0,0,False,False,0.0,43.0,7,True,False,3.4682868866152012
3132,Coach Carter,PG-13,Biography,long,19,very-high,7.3,False,False,mid,False,False,52.0,2,False,False,5.290911827272727,57.0,7,False,True,1.3120658869352428
3133,Dark Water,PG-13,Drama,medium,19,high,5.6,False,False,mid,False,False,49.0,1,True,False,2.0589906896551726,35.0,1,True,False,1.0159881212121211
3134,Lord of War,R,Action,long,19,very-high,7.6,True,False,mid,False,False,41.0,2,True,False,1.1528674972222221,41.0,20,True,True,2.6009199310616493
3135,Zathura: A Space Adventure,PG,Action,medium,19,high,6.2,False,False,mid,False,False,39.0,2,False,False,3.939788572727273,13.0,0,False,False,0.0
3136,The Quiet,R,Crime,medium,19,mid,6.2,False,False,low,False,True,35.0,1,False,False,2.16268,19.0,0,False,False,0.0
3137,The Amityville Horror,R,Horror,medium,19,very-high,6.0,False,False,high,False,False,22.0,0,False,False,0.0,29.0,1,False,False,7.6550966
3138,Be Cool,PG-13,Comedy,medium,19,high,5.6,False,False,mid,False,False,36.0,5,False,False,3.5480654098730158,51.0,19,True,True,2.3447879496199597
3139,"Yours, Mine & Ours",PG,Comedy,short,19,mid,5.5,False,False,mid,False,False,47.0,5,False,True,3.4398704255357146,51.0,13,False,True,1.7985316620108376
3140,Cinderella Man,PG-13,Biography,long,19,very-high,8.0,True,False,mid,False,False,51.0,14,True,False,4.140162888772804,41.0,5,True,False,2.475688242625398
3141,Nanny McPhee,PG,Comedy,medium,19,high,6.6,False,False,high,False,False,41.0,1,True,False,10.0,46.0,1,True,False,8.4114235
3142,The Brothers Grimm,PG-13,Action,medium,19,very-high,5.9,False,False,mid,False,False,65.0,6,True,False,2.9092148181772437,35.0,8,True,False,1.7114246676819178
3143,Sahara,PG-13,Action,long,19,high,6.0,False,False,low,True,False,35.0,0,False,False,0.0,36.0,5,True,False,1.612520677105735
3144,Corpse Bride,PG,Animation,short,19,very-high,7.3,False,False,mid,False,False,47.0,10,True,False,3.8630478583492063,42.0,16,True,False,1.8094499174788772
3145,Transporter 2,R,Action,short,19,very-high,6.3,False,False,mid,False,False,32.0,1,False,False,2.091853904761905,38.0,1,False,False,2.091853904761905
3146,Two for the Money,R,Crime,long,19,mid,6.3,False,False,low,False,False,40.0,2,False,False,0.7572613777777777,36.0,5,True,False,1.612520677105735
3147,The New World,PG-13,Biography,long,19,high,6.7,False,False,mid,False,False,62.0,1,True,False,1.887049326923077,29.0,4,False,False,2.2527432630538815
3148,Brick,R,Action,medium,19,very-high,7.3,False,False,high,False,True,32.0,0,False,False,0.0,24.0,1,False,False,0.7860097357142857
3149,Wolf Creek,R,Horror,medium,19,high,6.2,False,False,high,False,True,34.0,0,False,False,0.0,25.0,0,False,False,0.0
3150,The Exorcism of Emily Rose,PG-13,Drama,medium,19,very-high,6.7,False,False,high,False,False,39.0,0,False,False,0.0,41.0,2,True,True,6.2046047600000005
3151,Elektra,PG-13,Action,medium,19,high,4.7,False,True,mid,False,False,45.0,3,False,False,1.7772447186868687,33.0,1,False,False,2.6069107297297296
3152,Doom,R,Action,medium,19,very-high,5.2,False,True,low,False,False,55.0,3,False,False,2.5000749,33.0,0,False,False,0.0
3153,The Legend of Zorro,PG,Action,long,19,high,6.0,False,False,mid,False,False,62.0,5,False,False,2.496282969363409,45.0,6,False,True,1.8643773300083002
3154,Cheaper by the Dozen 2,PG,Adventure,medium,19,high,5.5,False,False,mid,False,False,41.0,3,False,True,3.907776911967129,60.0,16,True,True,2.259279056583625
3155,Æon Flux,PG-13,Action,medium,19,very-high,5.5,False,False,low,False,False,37.0,1,False,False,1.666028,30.0,2,False,True,3.784982878333333
3156,Son of the Mask,PG,Comedy,medium,19,high,2.2,False,True,low,False,False,39.0,1,False,True,3.3447915333333333,35.0,1,False,True,2.3081669333333332
3157,Rumor Has It...,PG-13,Comedy,medium,19,high,5.5,False,False,mid,False,False,58.0,11,True,True,2.971192765235796,36.0,3,False,False,3.222627088888889
3158,The Producers,PG-13,Comedy,long,19,mid,6.3,False,False,low,False,False,51.0,0,False,False,0.0,49.0,1,False,False,3.2215102368421054
3159,Kicking & Screaming,PG,Comedy,medium,19,mid,5.6,False,False,mid,False,False,39.0,2,False,False,2.8977565454545458,38.0,2,False,False,5.136134176573426
3160,The Cave,PG-13,Action,medium,19,mid,5.1,False,True,mid,False,False,33.0,0,False,False,0.0,29.0,1,False,False,2.5314772
3161,Broken Flowers,R,Comedy,medium,19,very-high,7.2,False,False,high,False,False,52.0,5,True,False,2.522571197835498,55.0,12,True,False,3.8315207775262414
3162,Fun with Dick and Jane,PG-13,Comedy,medium,19,very-high,6.2,False,False,mid,False,False,53.0,2,False,True,1.1575042952380954,43.0,14,True,False,4.694191251561613
3163,Imagine Me & You,R,Comedy,medium,19,mid,6.8,False,False,low,False,True,36.0,0,False,False,0.0,29.0,1,False,False,2.5314772
3164,The Family Stone,PG-13,Comedy,medium,19,high,6.3,False,False,high,False,False,41.0,0,False,False,0.0,42.0,2,False,False,0.0709067142857143
3165,Just Like Heaven,PG-13,Comedy,medium,19,very-high,6.7,False,False,mid,False,False,41.0,4,False,False,4.262954811064425,29.0,5,False,True,3.523545400289855
3166,Capote,R,Biography,medium,19,very-high,7.3,False,False,high,False,True,39.0,0,False,False,0.0,38.0,1,False,False,0.1271244
3167,The Skeleton Key,PG-13,Drama,medium,19,very-high,6.5,False,False,mid,False,False,47.0,2,True,False,0.6670452955882353,26.0,2,False,False,2.27220998
3168,The Squid and the Whale,R,Comedy,short,19,high,7.3,False,False,high,False,True,36.0,0,False,False,0.0,14.0,0,False,False,0.0
3169,Land of the Dead,R,Horror,medium,19,high,6.2,False,False,high,False,False,65.0,4,False,False,1.3820218675595237,45.0,2,False,True,0.6634050909090909
3170,Man of the House,PG-13,Comedy,medium,19,mid,5.4,False,True,low,False,False,47.0,9,False,True,3.0405380362653616,59.0,8,False,False,1.9544034519209954
3171,Elizabethtown,PG-13,Comedy,long,19,high,6.4,False,False,mid,False,False,48.0,3,True,False,3.083942768235294,28.0,0,False,False,0.0
3172,Chicken Little,G,Animation,short,19,high,5.7,False,False,mid,True,False,45.0,2,True,False,0.904037138125,30.0,1,True,False,10.0
3173,Monster-in-Law,PG-13,Comedy,medium,19,high,5.6,False,False,high,False,False,32.0,2,False,False,4.42712720959596,36.0,6,False,True,2.061222422806516
3174,Domino,R,Action,long,19,high,5.9,False,False,low,False,False,61.0,11,True,False,3.176581202722363,20.0,0,False,False,0.0
3175,The Ring Two,PG-13,Horror,medium,19,high,5.4,False,True,high,False,False,44.0,0,False,False,0.0,37.0,2,True,False,3.2728395854166665
3176,Deuce Bigalow: European Gigolo,R,Comedy,short,19,mid,4.7,False,True,mid,False,False,43.0,0,False,False,0.0,42.0,2,False,True,3.639781453692115
3177,Harsh Times,R,Action,medium,19,high,6.9,False,False,mid,False,True,37.0,0,False,False,0.0,31.0,5,True,False,1.525527651904762
3178,Diary of a Mad Black Woman,PG-13,Comedy,medium,19,mid,5.8,False,False,high,False,True,36.0,0,False,False,0.0,38.0,0,False,False,0.0
3179,Herbie Fully Loaded,G,Adventure,medium,19,mid,4.8,False,True,mid,False,False,34.0,1,False,True,0.027841714285714286,19.0,2,False,True,4.935639774509804
3180,Wallace & Gromit: The Curse of the Were-Rabbit,G,Animation,short,19,very-high,7.4,True,False,high,False,False,38.0,0,False,False,0.0,84.0,0,False,False,0.0
3181,The Jacket,R,Drama,medium,19,very-high,7.1,False,False,low,False,False,47.0,0,False,False,0.0,32.0,1,True,False,3.4306450571428573
3182,The Wedding Date,PG-13,Comedy,medium,19,high,6.2,False,False,high,False,False,41.0,1,False,False,0.8993955625,42.0,2,False,False,0.0709067142857143
3183,Thank You for Smoking,R,Comedy,medium,19,very-high,7.6,True,False,high,False,True,28.0,0,False,False,0.0,37.0,2,False,False,5.6124884250000004
3184,Hide and Seek,R,Drama,medium,19,high,6.0,False,False,high,False,False,40.0,1,False,True,3.441124,62.0,27,True,True,1.332569001149618
3185,Cursed,PG-13,Comedy,medium,19,mid,5.0,False,True,low,False,False,66.0,11,True,True,4.534548927465127,25.0,1,False,False,1.1762734
3186,Miss Congeniality 2: Armed & Fabulous,PG-13,Action,medium,19,high,5.1,False,True,mid,False,False,60.0,2,False,True,5.266808963068182,41.0,11,False,True,3.091648311438753
3187,Bad News Bears,PG-13,Comedy,medium,19,mid,5.8,False,False,low,False,False,45.0,7,True,False,4.106783874159519,50.0,5,True,False,5.267308058985508
3188,Fever Pitch,PG-13,Comedy,medium,19,mid,6.2,False,False,mid,False,False,47.0,6,False,False,3.129480326318743,30.0,9,False,True,1.5686163824786326
3189,xXx: State of the Union,PG-13,Action,medium,19,high,4.5,False,True,low,True,False,55.0,4,False,False,1.6590552380828072,36.0,5,False,False,5.005796978095239
3190,Syriana,R,Drama,long,19,very-high,6.9,False,False,mid,False,False,40.0,1,False,True,0.49208876,44.0,9,True,False,2.4033169380124964
3191,North Country,R,Drama,long,19,mid,7.3,False,False,low,False,False,39.0,1,True,False,10.0,30.0,2,False,True,3.784982878333333
3192,Derailed,R,Crime,medium,19,high,6.6,False,False,mid,False,False,45.0,0,False,False,0.0,41.0,2,False,False,1.0154137184523808
3193,The Perfect Man,PG,Comedy,medium,19,mid,5.5,False,False,mid,False,False,46.0,2,False,False,6.8438923421052635,18.0,3,False,False,2.64856164375645
3194,Unleashed,R,Action,medium,19,very-high,7.0,False,False,mid,False,False,32.0,1,False,False,2.091853904761905,42.0,5,True,False,3.1422648294140885
3195,Hostage,R,Action,medium,19,very-high,6.5,False,False,mid,False,False,40.0,0,False,False,0.0,50.0,24,True,True,2.302442232291154
