id,title,age,rating_cat,genre_cat,runtime,popularity,score,budget,budget_efficiency_cat,director_age,director_experience,director_is_acclaimed,director_is_panned,director_efficiency,star_age,star_experience,star_is_acclaimed,star_is_panned,star_efficiency
3915,Shutter Island,14,R,Other,138.0,1200000.0,8.2,80000000.0,high,68.0,14,True,False,1.9097559868504757,45.0,13,True,False,3.752841962417882
3916,Scott Pilgrim vs. the World,14,PG-13,Action,112.0,394000.0,7.5,60000000.0,low,36.0,0,False,False,0.0,36.0,3,True,False,4.32933892962963
3917,Grown Ups,14,PG-13,Comedy,102.0,233000.0,5.9,80000000.0,high,64.0,8,False,True,3.3626703201533523,22.0,18,True,True,2.8597934084431613
3918,She's Out of My League,14,R,Comedy,104.0,130000.0,6.4,20000000.0,mid,31.0,0,False,False,0.0,44.0,0,False,False,0.0
3919,Kick-Ass,14,R,Action,117.0,535000.0,7.6,30000000.0,high,39.0,1,True,False,1.964502,28.0,0,False,False,0.0
3920,Black Swan,14,R,Drama,108.0,716000.0,8.0,13000000.0,high,41.0,4,True,False,4.892136743650794,20.0,4,False,False,2.576347692022792
3921,The Town,14,R,Crime,125.0,363000.0,7.5,37000000.0,high,38.0,1,True,False,1.8217075263157896,29.0,12,False,True,2.512294199066992
3922,Flipped,14,PG,Comedy,90.0,85000.0,7.7,14000000.0,low,63.0,13,True,True,2.911597429680594,38.0,0,False,False,0.0
3923,The Social Network,14,PG-13,Biography,120.0,645000.0,7.7,40000000.0,high,48.0,7,True,False,3.5084818108354345,14.0,1,True,False,4.338647457627118
3924,Robin Hood,14,PG-13,Action,140.0,257000.0,6.6,175000000.0,mid,73.0,16,True,False,1.892344189329323,27.0,8,True,False,2.011572945025614
3925,Monsters,14,R,Adventure,94.0,89000.0,6.4,500000.0,high,35.0,0,False,False,0.0,46.0,0,False,False,0.0
3926,Insidious,14,PG-13,Horror,103.0,287000.0,6.8,1500000.0,high,33.0,3,True,False,3.9892751,33.0,1,False,False,7.391798947368421
3927,Tangled,14,PG,Animation,100.0,417000.0,7.7,175000000.0,high,35.0,0,False,False,0.0,37.0,4,False,True,1.866232756926716
3928,RED,14,PG-13,Action,111.0,295000.0,7.0,58000000.0,high,42.0,2,False,False,3.33008096060606,26.0,29,True,True,2.3214353751141164
3929,I Spit on Your Grave,14,R,Horror,108.0,79000.0,6.3,2000000.0,low,46.0,0,False,False,0.0,55.0,0,False,False,0.0
3930,The Last Airbender,14,PG,Action,103.0,156000.0,4.0,150000000.0,mid,40.0,7,True,True,3.963958097057823,25.0,0,False,False,0.0
3931,How to Train Your Dragon,14,PG,Animation,98.0,685000.0,8.1,165000000.0,mid,40.0,1,False,False,3.4143018875,14.0,0,False,False,0.0
3932,The American,14,R,Crime,105.0,94000.0,6.3,20000000.0,high,55.0,0,False,False,0.0,28.0,15,True,False,2.6292987340049288
3933,Incendies,14,R,Drama,131.0,158000.0,8.3,6800000.0,mid,43.0,0,False,False,0.0,49.0,0,False,False,0.0
3934,Sex and the City 2,14,R,Comedy,146.0,76000.0,4.5,100000000.0,mid,56.0,1,False,False,6.442546446153846,37.0,2,False,True,3.463289423076924
3935,Burlesque,14,PG-13,Drama,119.0,81000.0,6.4,55000000.0,mid,52.0,0,False,False,0.0,45.0,5,False,False,3.092117636795132
3936,Alice in Wonderland,14,PG,Adventure,108.0,392000.0,6.4,175000000.0,high,52.0,13,True,False,3.678221572576312,64.0,0,False,False,0.0
3937,Despicable Me,14,PG,Animation,95.0,512000.0,7.6,69000000.0,high,43.0,0,False,False,0.0,21.0,5,True,True,4.688320015313186
3938,Love & Other Drugs,14,R,Comedy,112.0,186000.0,6.7,30000000.0,high,58.0,8,True,False,2.7290712294559576,48.0,8,True,False,2.217283137008547
3939,True Grit,14,PG-13,Drama,110.0,319000.0,7.6,38000000.0,high,53.0,4,True,False,4.492668460579151,30.0,19,True,False,1.3966381362667573
3940,The Tourist,14,PG-13,Action,103.0,230000.0,6.0,100000000.0,mid,37.0,1,True,False,10.0,61.0,21,True,False,2.367688798215199
3941,The Twilight Saga: Eclipse,14,PG-13,Action,124.0,233000.0,5.0,68000000.0,high,41.0,2,False,False,4.954452307017544,47.0,3,False,True,7.137547277777777
3942,Percy Jackson & the Olympians: The Lightning Thief,14,PG,Adventure,118.0,180000.0,5.9,95000000.0,mid,52.0,11,True,True,5.265869752898435,20.0,1,False,False,0.5483332
3943,Clash of the Titans,14,PG-13,Action,106.0,274000.0,5.8,125000000.0,high,37.0,4,False,False,1.9428284905307545,18.0,1,True,False,10.0
3944,The Book of Eli,14,R,Action,118.0,300000.0,6.9,80000000.0,mid,38.0,3,True,False,4.173275823809523,34.0,23,True,False,1.8562864454610215
3945,Blue Valentine,14,R,Drama,112.0,188000.0,7.3,1000000.0,high,36.0,0,False,False,0.0,56.0,3,False,False,2.8239486388888886
3946,Knight and Day,14,PG-13,Action,109.0,184000.0,6.3,117000000.0,mid,47.0,6,True,False,2.825205240025253,30.0,24,True,True,4.334929572336493
3947,Piranha 3D,14,R,Comedy,88.0,87000.0,5.4,24000000.0,high,32.0,2,False,False,3.449282371428571,48.0,1,False,False,4.909782142857143
3948,127 Hours,14,R,Biography,94.0,356000.0,7.5,18000000.0,high,54.0,5,True,False,4.815371711999999,47.0,1,False,False,0.2976343166666667
3949,The Expendables,14,R,Action,103.0,331000.0,6.5,80000000.0,high,64.0,5,False,True,5.813527094224599,32.0,26,True,True,2.889195130494586
3950,The Other Guys,14,PG-13,Action,107.0,249000.0,6.6,100000000.0,mid,42.0,3,False,False,2.5709958791335104,64.0,10,True,True,2.2804754692737506
3951,TRON: Legacy,14,PG,Action,125.0,319000.0,6.8,170000000.0,mid,36.0,0,False,False,0.0,43.0,19,True,False,1.3966381362667573
3952,Life as We Know It,14,PG-13,Comedy,114.0,126000.0,6.5,38000000.0,mid,38.0,1,False,False,2.019121,61.0,2,False,False,6.943588306140351
3953,Toy Story 3,14,G,Animation,103.0,776000.0,8.2,175000000.0,high,43.0,0,False,False,0.0,32.0,28,True,False,4.899082651600913
3954,The Next Three Days,14,PG-13,Action,133.0,189000.0,7.3,30000000.0,mid,57.0,1,True,False,10.0,54.0,8,True,False,2.011572945025614
3955,Easy A,14,PG-13,Comedy,92.0,368000.0,7.0,8000000.0,high,32.0,1,False,False,0.9299551,46.0,0,False,False,0.0
3956,The King's Speech,14,R,Biography,118.0,651000.0,8.0,15000000.0,high,38.0,1,True,False,0.4091378,22.0,3,True,True,1.4412210747474747
3957,The Fighter,14,R,Biography,116.0,348000.0,7.8,25000000.0,high,52.0,4,False,False,2.8351168872619046,50.0,10,True,True,1.9926193395153988
3958,Machete,14,R,Action,105.0,192000.0,6.6,10500000.0,high,40.0,0,False,False,0.0,39.0,0,False,False,0.0
3959,The Debt,14,R,Drama,113.0,67000.0,6.8,20000000.0,mid,61.0,3,False,False,3.933064304093568,66.0,2,False,True,5.014343142307693
3960,Megamind,14,PG,Animation,95.0,236000.0,7.2,130000000.0,mid,46.0,0,False,False,0.0,65.0,10,True,True,2.2804754692737506
3961,The Losers,14,PG-13,Action,97.0,94000.0,6.3,25000000.0,mid,39.0,1,False,True,5.808547923076923,43.0,0,False,False,0.0
3962,Unstoppable,14,PG-13,Action,98.0,189000.0,6.8,100000000.0,mid,66.0,14,True,False,2.8079415035675708,38.0,23,True,False,1.8562864454610215
3963,The Karate Kid,14,PG,Action,140.0,168000.0,6.2,40000000.0,high,45.0,3,False,True,1.3134225031746032,56.0,14,True,True,2.769309167724959
3964,Eat Pray Love,14,PG-13,Biography,133.0,92000.0,5.8,60000000.0,high,45.0,0,False,False,0.0,56.0,12,True,True,3.9171883237661618
3965,Centurion,14,R,Action,97.0,80000.0,6.3,12000000.0,low,40.0,1,False,False,0.7490877,43.0,0,False,False,0.0
3966,The A-Team,14,PG-13,Action,117.0,250000.0,6.7,110000000.0,mid,41.0,2,False,False,2.655146662895928,33.0,9,True,True,3.130733530487013
3967,Hot Tub Time Machine,14,R,Comedy,101.0,165000.0,6.4,36000000.0,mid,44.0,1,False,False,1.6792722608695652,58.0,17,True,False,1.7924862046169514
3968,Prince of Persia: the Sands of Time,14,PG-13,Action,116.0,277000.0,6.6,175000000.0,mid,68.0,7,True,False,3.2489380314615546,44.0,8,True,False,2.217283137008547
3969,Diary of a Wimpy Kid,14,PG,Animation,120.0,45000.0,6.2,15000000.0,high,38.0,1,False,True,3.350073657142857,30.0,0,False,False,0.0
3970,Never Let Me Go,14,R,Drama,103.0,140000.0,7.1,15000000.0,low,51.0,1,False,False,4.351942166666666,12.0,3,True,False,3.056787250952381
3971,Predators,14,R,Action,107.0,216000.0,6.4,40000000.0,high,37.0,1,False,False,1.8654176315789477,25.0,5,True,False,1.2849280181609195
3972,Buried,14,R,Drama,95.0,153000.0,7.0,3000000.0,high,37.0,0,False,False,0.0,37.0,3,False,False,6.50880539883041
3973,Legion,14,R,Action,100.0,101000.0,5.3,26000000.0,mid,45.0,0,False,False,0.0,34.0,0,False,False,0.0
3974,Remember Me,14,PG-13,Drama,113.0,141000.0,7.1,16000000.0,high,41.0,1,False,False,0.6000156428571428,39.0,0,False,False,0.0
3975,Jonah Hex,14,PG-13,Action,81.0,56000.0,4.7,47000000.0,low,40.0,1,False,False,3.5126211647058825,24.0,1,False,False,1.1777126294820717
3976,Salt,14,PG-13,Action,100.0,301000.0,6.4,110000000.0,mid,60.0,9,True,True,2.0894137262874186,42.0,6,True,False,2.0964428973539557
3977,Morning Glory,14,PG-13,Comedy,107.0,76000.0,6.5,40000000.0,mid,54.0,3,False,False,3.996519465608465,35.0,1,False,False,3.7022385
3978,Winter's Bone,14,R,Drama,100.0,138000.0,7.2,2000000.0,high,47.0,0,False,False,0.0,32.0,0,False,False,0.0
3979,A Nightmare on Elm Street,14,R,Crime,95.0,95000.0,5.2,35000000.0,high,48.0,0,False,False,0.0,20.0,1,True,False,1.4260216384615385
3980,Resident Evil: Afterlife,14,R,Action,96.0,165000.0,5.8,60000000.0,high,45.0,6,False,False,2.540590357323232,49.0,7,False,True,2.5018495922114297
3981,Takers,14,PG-13,Action,107.0,60000.0,6.2,32000000.0,mid,39.0,0,False,False,0.0,35.0,0,False,False,0.0
3982,The Way Back,14,PG-13,Adventure,133.0,112000.0,7.3,30000000.0,low,66.0,7,True,False,3.61317132029304,21.0,1,False,False,4.5659534285714285
3983,Killers,14,PG-13,Action,100.0,89000.0,5.5,75000000.0,mid,37.0,5,False,False,5.100165220225864,32.0,2,False,False,6.943588306140351
3984,Due Date,14,R,Comedy,95.0,329000.0,6.5,65000000.0,high,40.0,4,True,False,5.988275385416667,32.0,9,True,False,1.6895098110869318
3985,Devil,14,PG-13,Horror,80.0,137000.0,6.2,10000000.0,high,38.0,1,False,False,3.4433255,45.0,0,False,False,0.0
3986,Green Zone,14,R,Action,115.0,133000.0,6.8,100000000.0,mid,55.0,3,True,False,4.3428179662626265,36.0,12,True,False,1.8113043797803692
3987,Faster,14,R,Action,98.0,103000.0,6.4,24000000.0,mid,41.0,3,False,False,3.5403410784722222,40.0,8,False,True,2.059974036081741
3988,Super,14,R,Action,96.0,76000.0,6.7,2500000.0,low,44.0,1,False,False,0.8556624,38.0,1,False,False,0.5872623333333333
3989,It's Kind of a Funny Story,14,PG-13,Comedy,101.0,139000.0,7.1,8000000.0,low,31.0,0,False,False,0.0,44.0,0,False,False,0.0
3990,The Crazies,14,R,Horror,101.0,114000.0,6.5,20000000.0,mid,40.0,1,False,False,0.9172334692307692,18.0,2,False,False,2.162304806521739
3991,Shrek Forever After,14,PG,Animation,93.0,190000.0,6.3,165000000.0,high,40.0,2,False,False,3.9673472941176473,37.0,11,True,True,4.59127344608206
3992,The Chronicles of Narnia: the Voyage of the Dawn Treader,14,PG,Adventure,113.0,145000.0,6.3,155000000.0,mid,69.0,10,False,True,1.7947643868451972,47.0,1,False,False,2.39808896
3993,Let Me In,14,R,Drama,116.0,115000.0,7.1,20000000.0,mid,44.0,2,False,True,3.80140785,29.0,0,False,False,0.0
3994,The Kids Are All Right,14,R,Comedy,106.0,127000.0,7.0,4000000.0,high,46.0,0,False,False,0.0,14.0,1,False,False,0.4005789666666666
3995,Date Night,14,PG-13,Comedy,88.0,155000.0,6.3,55000000.0,mid,42.0,6,False,False,3.994223813110269,52.0,5,True,True,4.688320015313186
3996,Leap Year,14,PG,Comedy,100.0,99000.0,6.5,19000000.0,mid,47.0,0,False,False,0.0,48.0,3,False,False,3.105594515686274
3997,Little Fockers,14,PG-13,Comedy,98.0,108000.0,5.5,100000000.0,high,45.0,3,False,False,4.446854025,36.0,17,False,True,3.085524608350004
3998,The Runaways,14,R,Biography,106.0,47000.0,6.5,10000000.0,low,45.0,0,False,False,0.0,45.0,3,False,True,7.137547277777777
3999,The Sorcerer's Apprentice,14,PG,Action,109.0,156000.0,6.1,150000000.0,mid,47.0,8,False,True,4.792998274663462,20.0,30,True,True,2.319476690566056
4000,MacGruber,14,R,Action,90.0,43000.0,5.5,10000000.0,low,33.0,0,False,False,0.0,46.0,0,False,False,0.0
4001,The Ghost Writer,14,PG-13,Crime,128.0,159000.0,7.2,45000000.0,mid,77.0,7,True,False,1.033050893063015,40.0,9,True,True,2.32442018257764
4002,Skyline,14,PG-13,Action,92.0,88000.0,4.4,10000000.0,high,34.0,1,False,True,3.257272125,39.0,0,False,False,0.0
4003,Edge of Darkness,14,R,Action,117.0,91000.0,6.6,80000000.0,mid,67.0,7,True,False,2.6414431133548155,33.0,23,True,False,3.871582128388988
4004,Ramona and Beezus,14,G,Comedy,103.0,18000.0,6.5,15000000.0,mid,33.0,1,False,True,1.91582975,54.0,0,False,False,0.0
4005,Valentine's Day,14,PG-13,Comedy,125.0,116000.0,5.7,52000000.0,high,76.0,12,False,True,2.719743032105409,11.0,12,True,True,3.9171883237661618
4006,Letters to Juliet,14,PG,Adventure,105.0,95000.0,6.5,30000000.0,mid,49.0,3,False,False,2.735095983112524,43.0,0,False,False,0.0
4007,Dear John,14,PG-13,Drama,108.0,142000.0,6.3,25000000.0,high,64.0,6,True,False,2.151333003387161,25.0,1,False,False,9.5164785
4008,Get Him to the Greek,14,R,Comedy,109.0,172000.0,6.3,40000000.0,mid,34.0,1,False,False,3.527775233333333,30.0,0,False,False,0.0
4009,Dinner for Schmucks,14,PG-13,Comedy,114.0,103000.0,5.9,69000000.0,mid,53.0,6,False,False,5.188214729160655,27.0,5,True,True,4.688320015313186
4010,How Do You Know,14,PG-13,Comedy,121.0,48000.0,5.4,120000000.0,low,70.0,4,True,False,5.08587564875,48.0,9,False,True,2.734086305033026
4011,The Secret World of Arrietty,14,G,Animation,94.0,85000.0,7.6,23000000.0,high,37.0,0,False,False,0.0,34.0,0,False,False,0.0
4012,Gulliver's Travels,14,PG,Adventure,85.0,67000.0,4.9,112000000.0,mid,40.0,1,False,False,2.1800564,39.0,7,True,True,2.6047242020146526
4013,Tooth Fairy,14,PG,Comedy,101.0,44000.0,5.0,48000000.0,mid,62.0,2,False,True,5.9449927628205135,41.0,8,False,True,2.059974036081741
4014,The Switch,14,PG-13,Comedy,101.0,100000.0,6.1,19000000.0,mid,39.0,1,False,False,2.388694213114754,38.0,7,False,False,2.815052809750567
4015,Step Up,14,PG-13,Drama,107.0,56000.0,6.2,30000000.0,high,31.0,1,False,False,8.627907542857143,41.0,0,False,False,0.0
4016,Wall Street: Money Never Sleeps,14,PG-13,Drama,133.0,100000.0,6.2,70000000.0,mid,64.0,14,True,False,2.767243950389507,27.0,8,True,False,3.040985756950059
4017,The Last Song,14,PG,Drama,107.0,83000.0,6.0,20000000.0,high,37.0,0,False,False,0.0,24.0,1,False,True,5.184842633333333
4018,Cop Out,14,R,Action,107.0,86000.0,5.6,30000000.0,mid,40.0,8,True,False,4.142259735267857,18.0,29,True,True,2.3214353751141164
4019,Rubber,14,R,Comedy,82.0,35000.0,5.8,500000.0,low,36.0,0,False,False,0.0,55.0,0,False,False,0.0
4020,You Again,14,PG,Comedy,105.0,50000.0,5.8,20000000.0,mid,47.0,3,False,False,3.73943381993007,54.0,2,False,True,2.493343348373984
4021,The Bounty Hunter,14,PG-13,Action,110.0,123000.0,5.6,40000000.0,high,55.0,6,False,False,3.2334780476654985,30.0,7,False,False,2.815052809750567
4022,From Paris with Love,14,R,Action,92.0,114000.0,6.4,52000000.0,mid,46.0,1,True,False,9.0735104,41.0,23,True,True,2.229498149465472
4023,13 Assassins,14,R,Action,141.0,63000.0,7.6,6000000.0,high,50.0,1,False,False,0.0575935714285714,56.0,0,False,False,0.0
4024,Nanny McPhee Returns,14,PG,Comedy,109.0,30000.0,6.1,35000000.0,mid,50.0,0,False,False,0.0,54.0,2,True,False,6.67124789
4025,Wild Target,14,PG-13,Action,98.0,37000.0,6.8,8000000.0,low,67.0,6,True,False,2.0695110743122043,51.0,0,False,False,0.0
4026,When in Rome,14,PG-13,Comedy,91.0,60000.0,5.6,55000000.0,low,46.0,3,False,True,1.6616876582750582,61.0,2,False,True,2.493343348373984
4027,Going the Distance,14,R,Comedy,102.0,57000.0,6.3,32000000.0,mid,40.0,0,False,False,0.0,30.0,11,False,True,2.115364600815851
4028,Somewhere,14,R,Comedy,97.0,44000.0,6.3,7000000.0,mid,39.0,3,True,False,4.226533760185185,35.0,3,False,True,0.4192854916666667
4029,Secretariat,14,PG,Biography,123.0,27000.0,7.2,35000000.0,mid,61.0,2,False,False,3.3830075571428573,37.0,6,False,False,1.7772736015873016
4030,Death at a Funeral,14,R,Comedy,92.0,48000.0,5.7,21000000.0,mid,47.0,7,False,True,2.2548722936734693,45.0,5,False,True,2.648628375202226
4031,The Spy Next Door,14,PG,Action,94.0,42000.0,5.5,28000000.0,mid,58.0,6,False,True,3.1722178587555594,45.0,14,True,True,2.769309167724959
4032,Hereafter,14,PG-13,Drama,129.0,91000.0,6.4,50000000.0,mid,80.0,24,True,False,3.3268576109414294,56.0,12,True,False,1.8113043797803692
4033,Repo Men,14,R,Action,111.0,103000.0,6.3,32000000.0,low,36.0,0,False,False,0.0,40.0,4,True,False,1.0977403838421445
4034,Vampires Suck,14,PG-13,Comedy,82.0,47000.0,3.4,20000000.0,high,40.0,3,False,True,2.9886674,38.0,0,False,False,0.0
4035,Twelve,14,R,Action,93.0,12000.0,5.6,5000000.0,low,71.0,18,True,True,2.4616575987325966,23.0,0,False,False,0.0
4036,Beginners,14,R,Comedy,105.0,89000.0,7.2,3200000.0,high,44.0,1,False,False,0.5346855,25.0,9,True,True,2.32442018257764
4037,Legend of the Guardians: the Owls of Ga'Hoole,14,PG,Animation,97.0,80000.0,6.9,80000000.0,mid,44.0,3,True,False,4.125417269230769,39.0,1,False,False,4.5659534285714285
4038,Rabbit Hole,14,PG-13,Drama,91.0,48000.0,7.0,5000000.0,mid,47.0,2,True,False,1.6854276666666663,32.0,15,True,True,1.936135294768261
4039,Meek's Cutoff,14,PG,Adventure,104.0,13000.0,6.6,2000000.0,low,46.0,2,False,False,3.4842325,43.0,1,False,False,5.964975
4040,Conviction,14,R,Biography,107.0,43000.0,7.2,12500000.0,low,50.0,3,False,False,0.9380414038302276,30.0,6,True,False,3.647494627579365
4041,Trust,14,R,Crime,106.0,42000.0,6.9,4000000.0,low,44.0,0,False,False,0.0,36.0,5,False,False,1.3088063139264068
4042,My Name Is Khan,14,PG-13,Drama,165.0,101000.0,8.0,12000000.0,high,38.0,1,True,False,1.5112729333333332,46.0,2,True,False,1.2475808238095238
4043,The Company Men,14,R,Drama,104.0,44000.0,6.7,15000000.0,low,54.0,0,False,False,0.0,45.0,12,False,True,2.512294199066992
4044,Cyrus,14,R,Comedy,91.0,34000.0,6.3,7000000.0,mid,37.0,0,False,False,0.0,38.0,1,False,False,0.5878913714285714
4045,Paranormal Activity 2,14,R,Horror,91.0,100000.0,5.7,3000000.0,high,42.0,1,False,False,0.8953422666666667,45.0,1,False,False,10.0
4046,The Killer Inside Me,14,R,Crime,109.0,33000.0,6.1,13000000.0,low,49.0,3,False,False,0.0712438105820105,28.0,1,False,False,0.0727665714285714
4047,The Extra Man,14,R,Comedy,108.0,4800.0,5.8,7000000.0,low,47.0,1,False,False,2.390851,35.0,8,True,False,1.317443499896536
4048,Stone,14,R,Drama,105.0,41000.0,5.4,22000000.0,low,50.0,1,True,False,1.38715706185567,63.0,5,True,False,2.822427456787879
4049,Why Did I Get Married Too?,14,PG-13,Comedy,121.0,9200.0,4.7,20000000.0,high,41.0,3,False,True,5.628372233333334,41.0,1,False,False,1.9654132857142856
4050,The Last Exorcism,14,PG-13,Horror,87.0,49000.0,5.7,1800000.0,high,34.0,0,False,False,0.0,44.0,0,False,False,0.0
4051,Dirty Girl,14,R,Comedy,90.0,10000.0,6.4,4000000.0,low,40.0,0,False,False,0.0,46.0,0,False,False,0.0
4052,London Boulevard,14,R,Crime,103.0,47000.0,6.2,25000000.0,low,50.0,0,False,False,0.0,21.0,8,True,False,1.7862891535176817
4053,Fair Game,14,PG-13,Biography,108.0,47000.0,6.8,22000000.0,mid,45.0,5,True,False,4.41366379033868,34.0,6,True,True,2.4925864614799136
4054,The Back-up Plan,14,PG-13,Comedy,104.0,49000.0,5.4,35000000.0,mid,56.0,0,False,False,0.0,42.0,8,False,True,2.075403834740546
4055,Don't Be Afraid of the Dark,14,R,Other,99.0,47000.0,5.6,25000000.0,mid,38.0,0,False,False,0.0,41.0,3,False,True,3.615053808888888
4056,Country Strong,14,PG-13,Drama,117.0,18000.0,6.3,15000000.0,mid,34.0,0,False,False,0.0,32.0,0,False,False,0.0
4057,Charlie St. Cloud,14,PG-13,Drama,99.0,60000.0,6.4,44000000.0,mid,45.0,2,False,False,3.792321888888889,26.0,2,False,True,8.407922
4058,Stake Land,14,R,Drama,98.0,41000.0,6.5,650000.0,low,31.0,0,False,False,0.0,23.0,0,False,False,0.0
4059,Vanishing on 7th Street,14,R,Horror,92.0,25000.0,4.9,10000000.0,low,46.0,3,True,False,1.036860111111111,20.0,6,True,False,3.533411213213604
4060,Barney's Version,14,R,Comedy,134.0,24000.0,7.3,30000000.0,low,41.0,0,False,False,0.0,29.0,3,True,False,3.000031298690476
4061,You Will Meet a Tall Dark Stranger,14,R,Comedy,98.0,44000.0,6.3,22000000.0,mid,75.0,26,True,False,1.3899290256346823,43.0,14,True,False,1.2098757912192597
4062,The Conspirator,14,PG-13,Crime,122.0,28000.0,6.9,25000000.0,low,74.0,7,True,False,2.80524957145625,73.0,0,False,False,0.0
4063,Furry Vengeance,14,PG,Comedy,92.0,16000.0,3.8,35000000.0,mid,44.0,2,False,True,4.441631551495017,44.0,12,False,True,2.1454663573445427
4064,The Tempest,14,PG-13,Comedy,110.0,7500.0,5.4,20000000.0,low,58.0,2,True,False,2.6749448722222224,42.0,2,False,True,5.014343142307693
4065,Henry's Crime,14,R,Comedy,108.0,19000.0,6.0,12000000.0,low,48.0,0,False,False,0.0,65.0,19,True,False,2.8805857852574785
4066,Extraordinary Measures,14,PG,Drama,106.0,16000.0,6.4,31000000.0,low,41.0,1,False,False,6.2678732,46.0,12,False,True,2.1454663573445427
4067,Yogi Bear,14,PG,Animation,80.0,21000.0,4.6,80000000.0,mid,53.0,1,False,False,4.0705448,42.0,7,False,True,1.5011217637779513
4068,My Soul to Take,14,R,Horror,107.0,20000.0,4.8,25000000.0,low,71.0,13,True,True,4.181676592470492,58.0,0,False,False,0.0
4069,The Warrior's Way,14,R,Action,100.0,26000.0,6.3,42000000.0,low,47.0,0,False,False,0.0,22.0,1,True,False,5.95999859375
4070,Hatchet II,14,R,Action,85.0,13000.0,5.5,800000.0,low,35.0,1,False,False,0.1390333333333333,38.0,0,False,False,0.0
4071,Hesher,14,R,Drama,106.0,51000.0,7.0,7000000.0,low,36.0,0,False,False,0.0,33.0,3,False,False,3.1441337265977443
4072,For Colored Girls,14,R,Drama,133.0,7300.0,6.1,21000000.0,mid,41.0,3,False,True,5.628372233333334,29.0,1,False,False,1.9654132857142856
4073,The Perfect Host,14,R,Comedy,93.0,26000.0,6.8,500000.0,low,41.0,0,False,False,0.0,44.0,0,False,False,0.0
